ASSERTION	AAICAAMBAAAAAAAAAFlA
RUN	parabank.EscalabilidadEnTransaccTest	escalabilidadentransacctest	1745973029508	 	3.3.1
REQUEST	1253		EscalabilidadEnTransacc	1745973039443	1745973039810	OK	 
USER	Probar escalabilidad en transacciones	1253	END	1745973039443	1745973039810
USER	Probar escalabilidad en transacciones	1256	END	1745973039463	1745973039810
USER	Probar escalabilidad en transacciones	1308	START	1745973039809	1745973039809
USER	Probar escalabilidad en transacciones	1307	START	1745973039809	1745973039809
REQUEST	1258		EscalabilidadEnTransacc	1745973039475	1745973039812	OK	 
USER	Probar escalabilidad en transacciones	1258	END	1745973039475	1745973039813
USER	Probar escalabilidad en transacciones	1309	START	1745973039813	1745973039813
REQUEST	1261		EscalabilidadEnTransacc	1745973039493	1745973039823	OK	 
REQUEST	1260		EscalabilidadEnTransacc	1745973039491	1745973039823	OK	 
USER	Probar escalabilidad en transacciones	1260	END	1745973039490	1745973039824
USER	Probar escalabilidad en transacciones	1261	END	1745973039493	1745973039824
USER	Probar escalabilidad en transacciones	1310	START	1745973039826	1745973039826
USER	Probar escalabilidad en transacciones	1311	START	1745973039826	1745973039826
REQUEST	1259		EscalabilidadEnTransacc	1745973039491	1745973039836	OK	 
USER	Probar escalabilidad en transacciones	1259	END	1745973039490	1745973039836
USER	Probar escalabilidad en transacciones	1312	START	1745973039842	1745973039842
USER	Probar escalabilidad en transacciones	1314	START	1745973039843	1745973039843
USER	Probar escalabilidad en transacciones	1313	START	1745973039843	1745973039843
REQUEST	1263		EscalabilidadEnTransacc	1745973039507	1745973039846	OK	 
USER	Probar escalabilidad en transacciones	1263	END	1745973039506	1745973039847
REQUEST	1262		EscalabilidadEnTransacc	1745973039507	1745973039848	OK	 
USER	Probar escalabilidad en transacciones	1262	END	1745973039506	1745973039848
USER	Probar escalabilidad en transacciones	1315	START	1745973039858	1745973039858
REQUEST	1266		EscalabilidadEnTransacc	1745973039523	1745973039861	OK	 
REQUEST	1265		EscalabilidadEnTransacc	1745973039523	1745973039861	OK	 
USER	Probar escalabilidad en transacciones	1266	END	1745973039523	1745973039861
USER	Probar escalabilidad en transacciones	1265	END	1745973039523	1745973039861
USER	Probar escalabilidad en transacciones	1317	START	1745973039863	1745973039863
USER	Probar escalabilidad en transacciones	1316	START	1745973039863	1745973039863
REQUEST	1264		EscalabilidadEnTransacc	1745973039523	1745973039866	OK	 
USER	Probar escalabilidad en transacciones	1264	END	1745973039522	1745973039866
USER	Probar escalabilidad en transacciones	1318	START	1745973039873	1745973039873
REQUEST	1268		EscalabilidadEnTransacc	1745973039543	1745973039878	OK	 
REQUEST	1269		EscalabilidadEnTransacc	1745973039543	1745973039878	OK	 
USER	Probar escalabilidad en transacciones	1269	END	1745973039543	1745973039878
USER	Probar escalabilidad en transacciones	1268	END	1745973039543	1745973039879
REQUEST	1267		EscalabilidadEnTransacc	1745973039540	1745973039880	OK	 
USER	Probar escalabilidad en transacciones	1267	END	1745973039539	1745973039880
REQUEST	1270		EscalabilidadEnTransacc	1745973039556	1745973039889	OK	 
USER	Probar escalabilidad en transacciones	1319	START	1745973039889	1745973039889
USER	Probar escalabilidad en transacciones	1320	START	1745973039889	1745973039889
USER	Probar escalabilidad en transacciones	1270	END	1745973039555	1745973039890
USER	Probar escalabilidad en transacciones	1321	START	1745973039893	1745973039893
REQUEST	1271		EscalabilidadEnTransacc	1745973039572	1745973039903	OK	 
USER	Probar escalabilidad en transacciones	1271	END	1745973039571	1745973039903
USER	Probar escalabilidad en transacciones	1323	START	1745973039906	1745973039906
USER	Probar escalabilidad en transacciones	1322	START	1745973039906	1745973039906
REQUEST	1273		EscalabilidadEnTransacc	1745973039573	1745973039909	OK	 
REQUEST	1272		EscalabilidadEnTransacc	1745973039572	1745973039909	OK	 
USER	Probar escalabilidad en transacciones	1273	END	1745973039573	1745973039909
USER	Probar escalabilidad en transacciones	1272	END	1745973039571	1745973039910
USER	Probar escalabilidad en transacciones	1324	START	1745973039922	1745973039922
REQUEST	1274		EscalabilidadEnTransacc	1745973039587	1745973039923	OK	 
REQUEST	1275		EscalabilidadEnTransacc	1745973039587	1745973039924	OK	 
USER	Probar escalabilidad en transacciones	1325	START	1745973039923	1745973039923
USER	Probar escalabilidad en transacciones	1274	END	1745973039587	1745973039924
USER	Probar escalabilidad en transacciones	1275	END	1745973039587	1745973039924
USER	Probar escalabilidad en transacciones	1326	START	1745973039923	1745973039923
REQUEST	1278		EscalabilidadEnTransacc	1745973039603	1745973039937	OK	 
USER	Probar escalabilidad en transacciones	1278	END	1745973039603	1745973039939
USER	Probar escalabilidad en transacciones	1327	START	1745973039941	1745973039941
USER	Probar escalabilidad en transacciones	1328	START	1745973039943	1745973039943
USER	Probar escalabilidad en transacciones	1329	START	1745973039943	1745973039943
REQUEST	1279		EscalabilidadEnTransacc	1745973039619	1745973039947	OK	 
USER	Probar escalabilidad en transacciones	1279	END	1745973039619	1745973039948
REQUEST	1277		EscalabilidadEnTransacc	1745973039603	1745973039949	OK	 
USER	Probar escalabilidad en transacciones	1277	END	1745973039603	1745973039949
USER	Probar escalabilidad en transacciones	1330	START	1745973039957	1745973039957
REQUEST	1276		EscalabilidadEnTransacc	1745973039603	1745973039960	OK	 
USER	Probar escalabilidad en transacciones	1276	END	1745973039603	1745973039961
REQUEST	1280		EscalabilidadEnTransacc	1745973039623	1745973039961	OK	 
USER	Probar escalabilidad en transacciones	1280	END	1745973039623	1745973039962
REQUEST	1281		EscalabilidadEnTransacc	1745973039623	1745973039971	OK	 
USER	Probar escalabilidad en transacciones	1281	END	1745973039623	1745973039972
USER	Probar escalabilidad en transacciones	1332	START	1745973039972	1745973039972
USER	Probar escalabilidad en transacciones	1331	START	1745973039972	1745973039972
USER	Probar escalabilidad en transacciones	1333	START	1745973039973	1745973039973
REQUEST	1284		EscalabilidadEnTransacc	1745973039651	1745973039979	OK	 
USER	Probar escalabilidad en transacciones	1284	END	1745973039650	1745973039980
USER	Probar escalabilidad en transacciones	1334	START	1745973039989	1745973039989
REQUEST	1282		EscalabilidadEnTransacc	1745973039635	1745973039990	OK	 
USER	Probar escalabilidad en transacciones	1282	END	1745973039635	1745973039991
USER	Probar escalabilidad en transacciones	1335	START	1745973039989	1745973039989
REQUEST	1283		EscalabilidadEnTransacc	1745973039651	1745973039993	OK	 
USER	Probar escalabilidad en transacciones	1336	START	1745973039993	1745973039993
USER	Probar escalabilidad en transacciones	1283	END	1745973039650	1745973039993
REQUEST	1285		EscalabilidadEnTransacc	1745973039653	1745973039995	OK	 
USER	Probar escalabilidad en transacciones	1285	END	1745973039653	1745973039995
USER	Probar escalabilidad en transacciones	1337	START	1745973040003	1745973040003
USER	Probar escalabilidad en transacciones	1338	START	1745973040003	1745973040003
REQUEST	1286		EscalabilidadEnTransacc	1745973039667	1745973040010	OK	 
USER	Probar escalabilidad en transacciones	1286	END	1745973039666	1745973040011
REQUEST	1287		EscalabilidadEnTransacc	1745973039667	1745973040012	OK	 
USER	Probar escalabilidad en transacciones	1287	END	1745973039666	1745973040012
REQUEST	1288		EscalabilidadEnTransacc	1745973039682	1745973040026	OK	 
REQUEST	1289		EscalabilidadEnTransacc	1745973039683	1745973040026	OK	 
USER	Probar escalabilidad en transacciones	1339	START	1745973040026	1745973040026
USER	Probar escalabilidad en transacciones	1340	START	1745973040026	1745973040026
REQUEST	1290		EscalabilidadEnTransacc	1745973039683	1745973040026	OK	 
USER	Probar escalabilidad en transacciones	1288	END	1745973039682	1745973040027
USER	Probar escalabilidad en transacciones	1289	END	1745973039683	1745973040027
USER	Probar escalabilidad en transacciones	1341	START	1745973040026	1745973040026
USER	Probar escalabilidad en transacciones	1290	END	1745973039683	1745973040027
USER	Probar escalabilidad en transacciones	1342	START	1745973040042	1745973040042
USER	Probar escalabilidad en transacciones	1343	START	1745973040043	1745973040043
USER	Probar escalabilidad en transacciones	1344	START	1745973040043	1745973040043
REQUEST	1291		EscalabilidadEnTransacc	1745973039698	1745973040047	OK	 
USER	Probar escalabilidad en transacciones	1291	END	1745973039698	1745973040047
REQUEST	1292		EscalabilidadEnTransacc	1745973039703	1745973040049	OK	 
USER	Probar escalabilidad en transacciones	1292	END	1745973039703	1745973040049
USER	Probar escalabilidad en transacciones	1345	START	1745973040057	1745973040057
REQUEST	1294		EscalabilidadEnTransacc	1745973039714	1745973040062	OK	 
USER	Probar escalabilidad en transacciones	1294	END	1745973039713	1745973040062
REQUEST	1293		EscalabilidadEnTransacc	1745973039703	1745973040063	OK	 
USER	Probar escalabilidad en transacciones	1293	END	1745973039703	1745973040064
REQUEST	1296		EscalabilidadEnTransacc	1745973039730	1745973040070	OK	 
USER	Probar escalabilidad en transacciones	1296	END	1745973039729	1745973040071
REQUEST	1295		EscalabilidadEnTransacc	1745973039730	1745973040072	OK	 
USER	Probar escalabilidad en transacciones	1295	END	1745973039729	1745973040073
REQUEST	1297		EscalabilidadEnTransacc	1745973039733	1745973040073	OK	 
USER	Probar escalabilidad en transacciones	1297	END	1745973039733	1745973040073
USER	Probar escalabilidad en transacciones	1348	START	1745973040073	1745973040073
USER	Probar escalabilidad en transacciones	1347	START	1745973040073	1745973040073
USER	Probar escalabilidad en transacciones	1346	START	1745973040073	1745973040073
USER	Probar escalabilidad en transacciones	1349	START	1745973040089	1745973040089
USER	Probar escalabilidad en transacciones	1350	START	1745973040089	1745973040089
REQUEST	1299		EscalabilidadEnTransacc	1745973039747	1745973040092	OK	 
REQUEST	1298		EscalabilidadEnTransacc	1745973039747	1745973040092	OK	 
REQUEST	1302		EscalabilidadEnTransacc	1745973039763	1745973040092	OK	 
USER	Probar escalabilidad en transacciones	1302	END	1745973039763	1745973040093
USER	Probar escalabilidad en transacciones	1299	END	1745973039746	1745973040093
USER	Probar escalabilidad en transacciones	1298	END	1745973039746	1745973040093
USER	Probar escalabilidad en transacciones	1351	START	1745973040093	1745973040093
REQUEST	1301		EscalabilidadEnTransacc	1745973039763	1745973040103	OK	 
USER	Probar escalabilidad en transacciones	1301	END	1745973039763	1745973040103
USER	Probar escalabilidad en transacciones	1353	START	1745973040105	1745973040105
USER	Probar escalabilidad en transacciones	1352	START	1745973040105	1745973040105
USER	Probar escalabilidad en transacciones	1354	START	1745973040120	1745973040120
USER	Probar escalabilidad en transacciones	1355	START	1745973040123	1745973040123
USER	Probar escalabilidad en transacciones	1356	START	1745973040123	1745973040123
REQUEST	1300		EscalabilidadEnTransacc	1745973039761	1745973040124	OK	 
REQUEST	1303		EscalabilidadEnTransacc	1745973039777	1745973040124	OK	 
USER	Probar escalabilidad en transacciones	1303	END	1745973039777	1745973040124
USER	Probar escalabilidad en transacciones	1300	END	1745973039761	1745973040125
REQUEST	1304		EscalabilidadEnTransacc	1745973039793	1745973040135	OK	 
USER	Probar escalabilidad en transacciones	1304	END	1745973039793	1745973040136
USER	Probar escalabilidad en transacciones	1357	START	1745973040136	1745973040136
USER	Probar escalabilidad en transacciones	1358	START	1745973040136	1745973040136
REQUEST	1305		EscalabilidadEnTransacc	1745973039793	1745973040147	OK	 
REQUEST	1307		EscalabilidadEnTransacc	1745973039810	1745973040147	OK	 
USER	Probar escalabilidad en transacciones	1305	END	1745973039793	1745973040148
USER	Probar escalabilidad en transacciones	1307	END	1745973039809	1745973040148
USER	Probar escalabilidad en transacciones	1359	START	1745973040152	1745973040152
USER	Probar escalabilidad en transacciones	1361	START	1745973040153	1745973040153
USER	Probar escalabilidad en transacciones	1360	START	1745973040153	1745973040153
REQUEST	1308		EscalabilidadEnTransacc	1745973039810	1745973040162	OK	 
REQUEST	1306		EscalabilidadEnTransacc	1745973039793	1745973040162	OK	 
USER	Probar escalabilidad en transacciones	1308	END	1745973039809	1745973040162
REQUEST	1309		EscalabilidadEnTransacc	1745973039813	1745973040164	OK	 
USER	Probar escalabilidad en transacciones	1306	END	1745973039793	1745973040164
USER	Probar escalabilidad en transacciones	1309	END	1745973039813	1745973040164
USER	Probar escalabilidad en transacciones	1362	START	1745973040168	1745973040168
REQUEST	1314		EscalabilidadEnTransacc	1745973039843	1745973040172	OK	 
USER	Probar escalabilidad en transacciones	1314	END	1745973039843	1745973040172
USER	Probar escalabilidad en transacciones	1363	START	1745973040173	1745973040173
USER	Probar escalabilidad en transacciones	1364	START	1745973040173	1745973040173
USER	Probar escalabilidad en transacciones	1365	START	1745973040184	1745973040184
REQUEST	1313		EscalabilidadEnTransacc	1745973039843	1745973040186	OK	 
REQUEST	1312		EscalabilidadEnTransacc	1745973039842	1745973040186	OK	 
REQUEST	1311		EscalabilidadEnTransacc	1745973039827	1745973040186	OK	 
REQUEST	1310		EscalabilidadEnTransacc	1745973039827	1745973040187	OK	 
REQUEST	1316		EscalabilidadEnTransacc	1745973039863	1745973040187	OK	 
USER	Probar escalabilidad en transacciones	1311	END	1745973039826	1745973040187
USER	Probar escalabilidad en transacciones	1312	END	1745973039842	1745973040187
USER	Probar escalabilidad en transacciones	1313	END	1745973039843	1745973040187
USER	Probar escalabilidad en transacciones	1316	END	1745973039863	1745973040188
USER	Probar escalabilidad en transacciones	1310	END	1745973039826	1745973040188
USER	Probar escalabilidad en transacciones	1366	START	1745973040199	1745973040199
USER	Probar escalabilidad en transacciones	1367	START	1745973040199	1745973040199
USER	Probar escalabilidad en transacciones	1368	START	1745973040203	1745973040203
REQUEST	1315		EscalabilidadEnTransacc	1745973039858	1745973040206	OK	 
USER	Probar escalabilidad en transacciones	1315	END	1745973039858	1745973040206
USER	Probar escalabilidad en transacciones	1370	START	1745973040215	1745973040215
USER	Probar escalabilidad en transacciones	1369	START	1745973040215	1745973040215
REQUEST	1317		EscalabilidadEnTransacc	1745973039863	1745973040218	OK	 
USER	Probar escalabilidad en transacciones	1317	END	1745973039863	1745973040218
REQUEST	1320		EscalabilidadEnTransacc	1745973039890	1745973040219	OK	 
USER	Probar escalabilidad en transacciones	1320	END	1745973039889	1745973040220
REQUEST	1318		EscalabilidadEnTransacc	1745973039874	1745973040221	OK	 
REQUEST	1319		EscalabilidadEnTransacc	1745973039890	1745973040222	OK	 
USER	Probar escalabilidad en transacciones	1318	END	1745973039873	1745973040222
USER	Probar escalabilidad en transacciones	1319	END	1745973039889	1745973040223
USER	Probar escalabilidad en transacciones	1371	START	1745973040231	1745973040231
USER	Probar escalabilidad en transacciones	1373	START	1745973040233	1745973040233
USER	Probar escalabilidad en transacciones	1372	START	1745973040233	1745973040233
REQUEST	1323		EscalabilidadEnTransacc	1745973039906	1745973040239	OK	 
USER	Probar escalabilidad en transacciones	1323	END	1745973039906	1745973040240
REQUEST	1321		EscalabilidadEnTransacc	1745973039893	1745973040240	OK	 
USER	Probar escalabilidad en transacciones	1321	END	1745973039893	1745973040241
USER	Probar escalabilidad en transacciones	1374	START	1745973040246	1745973040246
